cod_facultad,cod_escuela,cod_semestre,cod_alumno,cod_plan,cod_asignatura,asignatura,num_rep
6,1,20191,16060191,2013  ,E131207 ,DIDÁCTICA DE LA MATEMÁTICA I,1
6,1,20191,16060191,2013  ,E131208 ,DIDÁCTICA DE LAS CIENCIAS SOCIALES I,1
6,1,20191,16060191,2013  ,E130025 ,PRÁCTICA PROFESIONAL I,2
6,1,20191,16060191,2013  ,E131211 ,DIDÁCTICA DE LAS CIENCIAS NATURALES I,1
6,1,20191,16060191,2013  ,E131212 ,PROGRAMACIÓN Y EVALUACIÓN CURRICULAR EN EDUCACIÓN PRIMARIA,1
6,1,20191,15060060,2013  ,E130030 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,1
6,1,20191,16060234,2013  ,E130034 ,TALLER DE TESIS I,1
6,1,20191,15060054,2013  ,E1307E02,COMUNICACIÓN VIRTUAL,1
6,1,20191,16060093,2013  ,E130034 ,TALLER DE TESIS I,1
6,1,20191,15060054,2013  ,E1307E05,COMUNICACIÓN VIRTUAL,1
6,1,20191,13060123,2013  ,E130108 ,CÁLCULO III,1
6,1,20191,16060082,2013  ,E130034 ,TALLER DE TESIS I,1
6,1,20191,15060213,2013  ,E130529 ,PRÁCTICA PROFESIONAL V (DIDÁCTICA DEL INGLES I),1
6,1,20191,15060213,2013  ,E1305E01,SEMINARIO DE TEORÍAS DEL APRENDIZAJE DE L1 Y L2,1
6,1,20191,16060082,2013  ,E130312 ,HISTORIA MODERNA,1
6,1,20191,14060223,2013  ,E130728 ,PRÁCTICA PROFESIONAL III (LENGUAJE I),1
6,1,20191,14060142,2013  ,E130106 ,ÁLGEBRA II,1
6,1,20191,14060217,2013  ,E130316 ,PRÁCTICA PROFESIONAL DE LA DIDÁCTICA DE LA HISTORIA Y LAS CCSS I,1
6,1,20191,14060217,2013  ,E130317 ,HISTORIA CONTEMPORÁNEA I (SXIX),1
6,1,20191,14060217,2013  ,E130318 ,DIDÁCTICA DE LA HISTORIA Y LAS CIENCIAS SOCIALES II,1
6,1,20191,14060217,2013  ,E130332 ,PRÁCTICA PROFESIONAL III (DIDÁCTICA DE LA HISTORIA Y LAS CCSS I),1
6,1,20191,15060199,2013  ,E130711 ,LINGÜÍSTICA TEXTUAL,1
6,1,20191,16060137,2013  ,E130034 ,TALLER DE TESIS I,1
6,1,20191,16060137,2013  ,E130036 ,PROYECTOS EDUCATIVOS Y DESARROLLO SUSTENTABLE,1
6,1,20191,18060012,2018  ,E180015 ,LAS TIC EN LA EDUCACIÓN ,1
6,1,20191,15060145,2013  ,E130040 ,LEGISLACIÓN EN EDUCACIÓN,1
6,1,20191,15060030,2013  ,E130032 ,FILOSOFÍA DE LA EDUCACIÓN,1
6,1,20191,09060140,2013  ,E130013 ,PSICOLOGÍA DE LA EDUCACIÓN,1
6,1,20191,18060012,2018  ,E180013 ,PSICOLOGÍA GENERAL ,1
6,1,20191,18060012,2018  ,E180014 ,PEDAGOGÍA ,1
6,1,20191,13060140,2013  ,E130039 ,MULTIMEDIOS Y EDUCACIÓN,1
6,1,20191,13060140,2013  ,E130040 ,LEGISLACIÓN EN EDUCACIÓN,1
6,1,20191,13060140,2013  ,E130042 ,TALLER DE TESIS III,1
6,1,20191,18060012,2018  ,E181201 ,PROPÓSITOS Y FUNDAMENTOS DE LA EDUCACIÓN PRIMARIA ,1
6,1,20191,13060140,2013  ,E131223 ,ESTRATEGIAS PARA EL DESARROLLO DE LOS VALORES EN EL NIÑO Y LA NIÑA DE EDUCACIÓN PRIMARIA,1
6,1,20191,13060140,2013  ,E131227 ,TALLER DE INVESTIGACIÓN - ACCIÓN EN LA EDUCACIÓN PRIMARIA,1
6,1,20191,13060140,2013  ,E131234 ,PRÁCTICA PROFESIONAL III,1
6,1,20191,13060140,2013  ,E131238 ,TALLER DE INVESTIGACIÓN - ACCIÓN EN LA EDUCACIÓN PRIMARIA,1
6,1,20191,18060012,2018  ,E181202 ,PSICOLOGÍA DEL DESARROLLO INFANTIL ,1
6,1,20191,18060012,2018  ,E181203 ,EDUCACIÓN PSICOMOTRIZ Y RÍTMICA EN EDUCACIÓN PRIMARIA ,1
6,1,20191,18060004,2018  ,E180015 ,LAS TIC EN LA EDUCACIÓN ,1
6,1,20191,18060140,2018  ,E180014 ,PEDAGOGÍA ,1
6,1,20191,13060148,2013  ,E130041 ,APRENDIZAJE EN ESPACIOS VIRTUALES,1
6,1,20191,13060148,2013  ,E130042 ,TALLER DE TESIS III,1
6,1,20191,18060180,2018  ,E180013 ,PSICOLOGÍA GENERAL ,1
6,1,20191,18060180,2018  ,E180015 ,LAS TIC EN LA EDUCACIÓN ,1
6,1,20191,18060180,2018  ,E180101 ,GEOGRAFÍA GENERAL ,1
6,1,20191,18060180,2018  ,E180102 ,TEORÍA FUENTES DE LA HISTORIA ,1
6,1,20191,18060180,2018  ,E180103 ,OBJETO Y MÉTODOS DE LAS CIENCIAS SOCIALES I (ECONOMÍA - POLITOLOGIA),1
6,1,20191,15060218,2013  ,E130006 ,EDUCACIÓN Y DESARROLLO SOSTENIBLE,1
6,1,20191,18060180,2018  ,E180104 ,CARTOGRAFÍA ,1
6,1,20191,13060148,2013  ,E131217 ,PRÁCTICA PROFESIONAL III,1
6,1,20191,13060148,2013  ,E131219 ,DIDÁCTICA DE LAS COMUNICACIÓN III ( PRODUCCIÓN Y REDACCIÓN DE TEXTOS EN PRIMARIA),1
6,1,20191,13060148,2013  ,E131221 ,DIDÁCTICA DE LAS CIENCIAS SOCIALES III,1
6,1,20191,13060148,2013  ,E131222 ,"DIDÁCTICA DE LA EDUCACIÓN POR EL ARTE III ( FOLKLORE, DANZAS PERUANAS, DANZAS MODERNAS)",1
6,1,20191,13060148,2013  ,E131227 ,TALLER DE INVESTIGACIÓN - ACCIÓN EN LA EDUCACIÓN PRIMARIA,1
6,1,20191,13060148,2013  ,E131234 ,PRÁCTICA PROFESIONAL III,1
6,1,20191,13060148,2013  ,E131236 ,DIDÁCTICA DE LA COMUNICACIÓN III (PRODUCCIÓN Y REDACCIÓN DE TEXTOS EN PRIMARIA),1
6,1,20191,13060148,2013  ,E131237 ,"DIDÁCTICA DE LA EDUCACIÓN POR EL ARTE III (FOLKLORE, DANZAS PERUANAS, DANZAS MODERNA",1
6,1,20191,13060148,2013  ,E131238 ,TALLER DE INVESTIGACIÓN - ACCIÓN EN LA EDUCACIÓN PRIMARIA,1
6,1,20191,13060148,2013  ,E1312E03,ORIENTACIÓN SEXUAL EN NIÑOS Y ADOLESCENTES,1
6,1,20191,09060096,2003  ,E030011A,IDIOMA EXTRANJERO II: INGLÉS,1
6,1,20191,09060096,2003  ,E030012 ,LÓGICA GENERAL,1
6,1,20191,09060096,2003  ,E030016 ,PSICOLOGÍA DEL APRENDIZAJE,2
6,1,20191,09060096,2003  ,E030022 ,PROBLEMÁTICA SOCIO-ECONÓMICA NACIONAL,1
6,1,20191,09060096,2003  ,E030028 ,HISTORIA DEL PENSAMIENTO PEDAGÓGICO (UNIVERSAL),1
6,1,20191,09060096,2003  ,E030029 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,1
6,1,20191,09060096,2003  ,E031205 ,MÉTODOS Y MATERIALES EDUCATIVOS,1
6,1,20191,09060096,2003  ,E031228 ,LITERATURA INFANTIL,1
6,1,20191,10060099,2003  ,E031224 ,"EDUCACIÓN POR EL ARTE II (TÍTERES, DANZA Y TEATRO)",1
6,1,20191,09060096,2003  ,E030006 ,VISIÓN HISTÓRICA DEL PERÚ,1
6,1,20191,18060241,2018  ,E180102 ,TEORÍA FUENTES DE LA HISTORIA ,1
6,1,20191,18060241,2018  ,E180014 ,PEDAGOGÍA ,1
6,1,20191,18060241,2018  ,E180101 ,GEOGRAFÍA GENERAL ,1
6,1,20191,16060231,2013  ,E131104 ,ESTRATEGIAS DIDÁCTICAS PARA LA ATENCIÓN INTEGRAL DEL NIÑO,2
6,1,20191,16060231,2013  ,E131112 ,DRAMATIZACIÓN Y TÍTERES,1
6,1,20191,16060231,2013  ,E131113 ,ORGANIZACIÓN DE LOS SECTORES Y MATERIAL EDUCATIVO,1
6,1,20191,16060231,2013  ,E131114 ,DIDÁCTICA PARA EL DESARROLLO DE LAS HABILIDADES DE LECTO-ESCRITURA,1
6,1,20191,14060048,2013  ,E130029 ,METODOLOGÍA DE LA INVESTIGACIÓN CIENTÍFICA EN EDUCACIÓN,1
6,1,20191,14060048,2013  ,E130038 ,TALLER DE EVALUACIÓN DEL APRENDIZAJE,1
6,1,20191,14060048,2013  ,E130041 ,APRENDIZAJE EN ESPACIOS VIRTUALES,1
6,1,20191,14060048,2013  ,E130105 ,FÍSICA I,3
6,1,20191,14060048,2013  ,E130106 ,ÁLGEBRA II,2
6,1,20191,14060048,2013  ,E130112 ,PRÁCTICA DE DIDÁCTICA DE LA MATEMÁTICA I,1
6,1,20191,14060048,2013  ,E130128 ,PRÁCTICA PROFESIONAL III (MATEMÁTICA I),1
6,1,20191,14060048,2013  ,E1301E01,NUEVAS ESTRATEGIAS PARA LA ENSEÑANZA DE LA MATEMÁTICA,1
6,1,20191,08060010,2013  ,E130023 ,DIDÁCTICA GENERAL I,1
6,1,20191,08060010,2013  ,E130024 ,GESTIÓN DE LA EDUCACIÓN,3
6,1,20191,10060373,2003  ,E031224 ,"EDUCACIÓN POR EL ARTE II (TÍTERES, DANZA Y TEATRO)",2
6,1,20191,08060010,2013  ,E130036 ,PROYECTOS EDUCATIVOS Y DESARROLLO SUSTENTABLE,1
6,1,20191,08060010,2013  ,E130043 ,CORRIENTES PEDAGÓGICAS CONTEMPORÁNEAS,1
6,1,20191,08060010,2013  ,E131206 ,DIDÁCTICA DE LA COMUNICACIÓN I (TEORÍA Y METODOLOGÍA DE LA LECTOESCRITURA),2
6,1,20191,08060010,2013  ,E131207 ,DIDÁCTICA DE LA MATEMÁTICA I,2
6,1,20191,08060010,2013  ,E131225 ,LITERATURA INFANTIL,1
6,1,20191,08060010,2013  ,E130029 ,METODOLOGÍA DE LA INVESTIGACIÓN CIENTÍFICA EN EDUCACIÓN,2
6,1,20191,09030342,2003  ,E031227 ,PRÁCTICA PROFESIONAL VI,2
6,1,20191,16060164,2013  ,E130103 ,ÁLGEBRA I,2
6,1,20191,16060164,2013  ,E130105 ,FÍSICA I,2
6,1,20191,13060009,2013  ,E130022 ,PLANIFICACIÓN CURRICULAR,1
6,1,20191,13060009,2013  ,E130023 ,DIDÁCTICA GENERAL I,1
6,1,20191,13060009,2013  ,E130030 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,1
6,1,20191,13060009,2013  ,E130038 ,TALLER DE EVALUACIÓN DEL APRENDIZAJE,2
6,1,20191,13060009,2013  ,E130103 ,ÁLGEBRA I,1
6,1,20191,13060009,2013  ,E130104 ,CÁLCULO II,1
6,1,20191,13060009,2013  ,E130105 ,FÍSICA I,3
6,1,20191,13060009,2013  ,E130122 ,PRÁCTICA DE DIDÁCTICA DE LA FÍSICA I,1
6,1,20191,13060009,2013  ,E130130 ,PRÁCTICA PROFESIONAL V (FISICA I),1
6,1,20191,15060042,2013  ,E130030 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,2
6,1,20191,15060042,2013  ,E130031 ,PRÁCTICA PROFESIONAL II,1
6,1,20191,15060042,2013  ,E130034 ,TALLER DE TESIS I,1
6,1,20191,15060042,2013  ,E130035 ,EVALUACIÓN EDUCACIONAL,1
6,1,20191,15060042,2013  ,E130045 ,PRÁCTICA PRE-PROFESIONAL II,1
6,1,20191,13060238,2013  ,E130011 ,LÓGICA,3
6,1,20191,13060238,2013  ,E130023 ,DIDÁCTICA GENERAL I,3
6,1,20191,13060238,2013  ,E130041 ,APRENDIZAJE EN ESPACIOS VIRTUALES,1
6,1,20191,07060090,2003  ,E030010 ,INTRODUCCIÓN AL CONOCIMIENTO CIENTÍFICO NATURAL,2
6,1,20191,07060090,2003  ,E030011A,IDIOMA EXTRANJERO II: INGLÉS,2
6,1,20191,07060090,2003  ,E030013 ,INTRODUCCIÓN AL CONOCIMIENTO CIENTÍFICO SOCIAL,1
6,1,20191,10060047,2013  ,E130005 ,SOCIOLOGÍA DE LA EDUCACIÓN,1
6,1,20191,16060212,2013  ,E130034 ,TALLER DE TESIS I,1
6,1,20191,16060212,2013  ,E130035 ,EVALUACIÓN EDUCACIONAL,1
6,1,20191,16060212,2013  ,E131109 ,DIDÁCTICA PARA EL DESARROLLO DE LA EXPRESIÓN GRÁFICO-PLÁSTICO,2
6,1,20191,10060047,2013  ,E130035 ,EVALUACIÓN EDUCACIONAL,1
6,1,20191,10060047,2013  ,E130036 ,PROYECTOS EDUCATIVOS Y DESARROLLO SUSTENTABLE,1
6,1,20191,16060212,2013  ,E131114 ,DIDÁCTICA PARA EL DESARROLLO DE LAS HABILIDADES DE LECTO-ESCRITURA,1
6,1,20191,16060212,2013  ,E131117 ,PRÁCTICA PROFESIONAL III,1
6,1,20191,10060047,2013  ,E130040 ,LEGISLACIÓN EN EDUCACIÓN,1
6,1,20191,10060047,2013  ,E130041 ,APRENDIZAJE EN ESPACIOS VIRTUALES,1
6,1,20191,10060047,2013  ,E130043 ,CORRIENTES PEDAGÓGICAS CONTEMPORÁNEAS,1
6,1,20191,10060047,2013  ,E130103 ,ÁLGEBRA I,1
6,1,20191,10060047,2013  ,E130104 ,CÁLCULO II,2
6,1,20191,10060047,2013  ,E130110 ,ESTADÍSTICA INFERENCIAL,1
6,1,20191,07060090,2003  ,E030103 ,ÁLGEBRA I,2
6,1,20191,07060090,2003  ,E030108 ,CÁLCULO III,2
6,1,20191,07060090,2003  ,E030113 ,ECUACIONES DIFERENCIALES,4
6,1,20191,07060090,2003  ,E030120 ,DIDÁCTICA DE LA FÍSICA II,1
6,1,20191,12060070,2003  ,E030016 ,PSICOLOGÍA DEL APRENDIZAJE,3
6,1,20191,12060070,2003  ,E030038 ,FILOSOFÍA DE LA EDUCACIÓN,1
6,1,20191,12060070,2003  ,E030040 ,CORRIENTES PEDAGÓGICAS CONTEMPORÁNEAS,1
6,1,20191,12060070,2003  ,E031207 ,DIDÁCTICA DE LA MATEMÁTICA II,1
6,1,20191,12060070,2003  ,E031218 ,PROGRAMACIÓN Y EVALUACIÓN EN EDUCACIÓN PRIMARIA,1
6,1,20191,12060070,2003  ,E031223 ,SALUD Y NUTRICIÓN ESCOLAR,1
6,1,20191,12060070,2003  ,E031224 ,"EDUCACIÓN POR EL ARTE II (TÍTERES, DANZA Y TEATRO)",1
6,1,20191,12060070,2003  ,E031225 ,FOLKLORE Y DANZAS PERUANAS,1
6,1,20191,12060070,2003  ,E031226 ,FORMACIÓN ÉTICA Y MORAL DEL DOCENTE,1
6,1,20191,14060206,2013  ,E130025 ,PRÁCTICA PROFESIONAL I,1
6,1,20191,14060206,2013  ,E130031 ,PRÁCTICA PROFESIONAL II,2
6,1,20191,14060206,2013  ,E130042 ,TALLER DE TESIS III,1
6,1,20191,14060206,2013  ,E130045 ,PRÁCTICA PRE-PROFESIONAL II,2
6,1,20191,14060206,2013  ,E130108 ,CÁLCULO III,2
6,1,20191,14060206,2013  ,E130121 ,GEOMETRÍA,1
6,1,20191,14060206,2013  ,E130127 ,PRÁCTICA DE DIDÁCTICA DE LA FÍSICA II,1
6,1,20191,14060206,2013  ,E130131 ,PRÁCTICA PROFESIONAL VI (FISICA II),1
6,1,20191,14060206,2013  ,E1301E04,TENDENCIAS INNOVADORAS EN LA ENSEÑANZA DE LA MATEMÁTICA,1
6,1,20191,12060097,2013  ,E130032 ,FILOSOFÍA DE LA EDUCACIÓN,3
6,1,20191,12060097,2013  ,E130033 ,ÉTICA PROFESIONAL,1
6,1,20191,12060097,2013  ,E130041 ,APRENDIZAJE EN ESPACIOS VIRTUALES,1
6,1,20191,12060097,2013  ,E130103 ,ÁLGEBRA I,4
6,1,20191,12060097,2013  ,E130108 ,CÁLCULO III,2
6,1,20191,12060097,2013  ,E130110 ,ESTADÍSTICA INFERENCIAL,1
6,1,20191,12060097,2013  ,E130119 ,DIDÁCTICA DE LA FÍSICA I,1
6,1,20191,12060097,2013  ,E130133 ,ESTADÍSTICA INFERENCIAL,1
6,1,20191,12060097,2013  ,E130138 ,DIDÁCTICA DE LA FÍSICA I,1
6,1,20191,09060157,2003  ,E030005A,IDIOMA EXTRANJERO I: INGLÉS,1
6,1,20191,09060157,2003  ,E030018 ,HISTORIA DE LAS IDEAS EN EL PERÚ CONTEMPORÁNEO,3
6,1,20191,09060157,2003  ,E030024 ,METODOLOGÍA DE LA INVESTIGACIÓN CIENTÍFICA Y EDUCACIONAL I,2
6,1,20191,09060157,2003  ,E030029 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,2
6,1,20191,09060157,2003  ,E030039 ,HISTORIA DE LA CIENCIA Y LA TECNOLOGÍA,1
6,1,20191,09060157,2003  ,E030321 ,DIDÁCTICA DE LA GEOGRAFÍA I,1
6,1,20191,06060029,2003  ,E030032 ,INFORMÁTICA APLICADA A LA EDUCACIÓN,3
6,1,20191,06060029,2003  ,E030040 ,CORRIENTES PEDAGÓGICAS CONTEMPORÁNEAS,2
6,1,20191,06060029,2003  ,E031121 ,DESARROLLO DE LA EXPRESIÓN MUSICAL II,2
6,1,20191,06060029,2003  ,E031128 ,DETECCIÓN Y PREVENCIÓN DE PROBLEMAS DE APRENDIZAJE Y PSICOPATOLOGÍAS INFANTILES,1
6,1,20191,11060399,2003  ,E030005B,IDIOMA EXTRANJERO I: FRANCÉS,1
6,1,20191,11060399,2003  ,E030721 ,SEMIÓTICA,2
6,1,20191,11060399,2003  ,E030722 ,DIDÁCTICA DE LA LITERATURA II,2
6,1,20191,06060029,2003  ,E030003 ,DESARROLLO DEL PENSAMIENTO LÓGICO MATEMÁTICO,5
6,1,20191,06060029,2003  ,E030012 ,LÓGICA GENERAL,3
6,1,20191,10060014,2003  ,E030035 ,TALLER DE INVESTIGACIÓN II,1
6,1,20191,10060014,2003  ,E030038 ,FILOSOFÍA DE LA EDUCACIÓN,1
6,1,20191,10060014,2003  ,E030039 ,HISTORIA DE LA CIENCIA Y LA TECNOLOGÍA,1
6,1,20191,10060014,2003  ,E030309 ,GEOGRAFÍA ECONÓMICA GENERAL Y DEL PERÚ,2
6,1,20191,10060014,2003  ,E030029 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,3
6,1,20191,16060130,2013  ,E130030 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,1
6,1,20191,16060130,2013  ,E130103 ,ÁLGEBRA I,2
6,1,20191,14060044,2013  ,E130042 ,TALLER DE TESIS III,2
6,1,20191,14060044,2013  ,E130108 ,CÁLCULO III,2
6,1,20191,14060044,2013  ,E130110 ,ESTADÍSTICA INFERENCIAL,1
6,1,20191,14060044,2013  ,E130111 ,FÍSICA III,2
6,1,20191,14060044,2013  ,E130116 ,PRÁCTICA DE DIDÁCTICA DE LA MATEMÁTICA II,1
6,1,20191,14060044,2013  ,E130041 ,APRENDIZAJE EN ESPACIOS VIRTUALES,1
6,1,20191,16060192,2013  ,E130105 ,FÍSICA I,2
6,1,20191,11060107,2003  ,E030038 ,FILOSOFÍA DE LA EDUCACIÓN,2
6,1,20191,15060125,2013  ,E130041 ,APRENDIZAJE EN ESPACIOS VIRTUALES,1
6,1,20191,15060125,2013  ,E130011 ,LÓGICA,3
6,1,20191,15060125,2013  ,E131112 ,DRAMATIZACIÓN Y TÍTERES,2
6,1,20191,15060125,2013  ,E131114 ,DIDÁCTICA PARA EL DESARROLLO DE LAS HABILIDADES DE LECTO-ESCRITURA,1
6,1,20191,15060125,2013  ,E1311E02,DESARROLLO DE LA CREATIVIDAD INFANTIL,1
6,1,20191,15060067,2013  ,E130034 ,TALLER DE TESIS I,2
6,1,20191,15060067,2013  ,E130041 ,APRENDIZAJE EN ESPACIOS VIRTUALES,1
6,1,20191,15060067,2013  ,E130107 ,FÍSICA II,2
6,1,20191,15060067,2013  ,E130110 ,ESTADÍSTICA INFERENCIAL,1
6,1,20191,15060067,2013  ,E130121 ,GEOMETRÍA,1
6,1,20191,10060045,2003  ,E030016 ,PSICOLOGÍA DEL APRENDIZAJE,2
6,1,20191,10060045,2003  ,E030022 ,PROBLEMÁTICA SOCIO-ECONÓMICA NACIONAL,1
6,1,20191,10060045,2003  ,E030025 ,DISEÑO CURRICULAR,1
6,1,20191,10060045,2003  ,E030011A,IDIOMA EXTRANJERO II: INGLÉS,2
6,1,20191,10060045,2003  ,E030026 ,DIDÁCTICA GENERAL I,1
6,1,20191,10060045,2003  ,E030028 ,HISTORIA DEL PENSAMIENTO PEDAGÓGICO (UNIVERSAL),2
6,1,20191,10060045,2003  ,E030029 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,1
6,1,20191,10060045,2003  ,E030032 ,INFORMÁTICA APLICADA A LA EDUCACIÓN,1
6,1,20191,10060045,2003  ,E030038 ,FILOSOFÍA DE LA EDUCACIÓN,1
6,1,20191,10060045,2003  ,E031201 ,PSICOLOGÍA DEL DESARROLLO INFANTIL,1
6,1,20191,10060045,2003  ,E031202 ,DIDÁCTICA DE LA MATEMÁTICA I,1
6,1,20191,10060045,2003  ,E031208 ,DESARROLLO DE LA PSICOMOTRICIDAD EN LA EDUCACIÓN PRIMARIA,1
6,1,20191,10060045,2003  ,E031228 ,LITERATURA INFANTIL,1
6,1,20191,07060092,2003  ,E030040 ,CORRIENTES PEDAGÓGICAS CONTEMPORÁNEAS,2
6,1,20191,14060228,2013  ,E130018 ,TEORÍAS DEL APRENDIZAJE HUMANO,1
6,1,20191,14060228,2013  ,E130025 ,PRÁCTICA PROFESIONAL I,1
6,1,20191,14060228,2013  ,E130028 ,EPISTEMOLOGÍA,3
6,1,20191,14060228,2013  ,E130030 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,2
6,1,20191,14060228,2013  ,E130032 ,FILOSOFÍA DE LA EDUCACIÓN,2
6,1,20191,14060228,2013  ,E130305 ,HISTORIA ANTIGUA,2
6,1,20191,14060228,2013  ,E130314 ,GEOGRAFÍA ECONÓMICA GENERAL Y DEL PERÚ,1
6,1,20191,14060228,2013  ,E1303E13,GEOPOLÍTICA GENERAL Y DEL PERÚ,1
6,1,20191,14060228,2013  ,E130011 ,LÓGICA,3
6,1,20191,13060218,2013  ,E130024 ,GESTIÓN DE LA EDUCACIÓN,2
6,1,20191,10060090,2003  ,E030012 ,LÓGICA GENERAL,2
6,1,20191,10060090,2003  ,E030021 ,PSICOPEDAGOGÍA,3
6,1,20191,13060218,2013  ,E130032 ,FILOSOFÍA DE LA EDUCACIÓN,1
6,1,20191,13060218,2013  ,E131108 ,DIDÁCTICA PARA EL DESARROLLO DE LA EXPRESIÓN MUSICAL INFANTIL,2
6,1,20191,13060218,2013  ,E131111 ,DESARROLLO DEL PENSAMIENTO LÓGICO MATEMÁTICO EN EL NIÑO,1
6,1,20191,13060218,2013  ,E1311E01,EDUCACIÓN INCLUSIVA,1
6,1,20191,13060218,2013  ,E130004 ,DESARROLLO DEL PENSAMIENTO MATEMÁTICO,1
6,1,20191,13060218,2013  ,E1311E02,DESARROLLO DE LA CREATIVIDAD INFANTIL,1
6,1,20191,10060090,2003  ,E030026 ,DIDÁCTICA GENERAL I,3
6,1,20191,10060090,2003  ,E030029 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,3
6,1,20191,10060090,2003  ,E030032 ,INFORMÁTICA APLICADA A LA EDUCACIÓN,1
6,1,20191,10060090,2003  ,E031213 ,PRÁCTICA PROFESIONAL II,1
6,1,20191,11060385,2003  ,E030034 ,HISTORIA DEL PENSAMIENTO PEDAGÓGICO PERUANO Y LATINOAMERICANO,2
6,1,20191,11060385,2003  ,E030040 ,CORRIENTES PEDAGÓGICAS CONTEMPORÁNEAS,1
6,1,20191,11060385,2003  ,E031113 ,ESTIMULACIÓN DEL PENSAMIENTO LÓGICO MATEMÁTICO II,2
6,1,20191,11060385,2003  ,E031116 ,DESARROLLO DE LAS HABILIDADES PARA LA LECTO ESCRITURA,3
6,1,20191,11060385,2003  ,E031123 ,PROGRAMACIÓN Y EVALUACIÓN CURRICULAR EN EDUCACIÓN INICIAL,1
6,1,20191,14060239,2013  ,E130011 ,LÓGICA,1
6,1,20191,14060239,2013  ,E130012 ,NEUROCIENCIA APLICADA A LA EDUCACIÓN,1
6,1,20191,16060156,2013  ,E130030 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,2
6,1,20191,11060115,2013  ,E130701 ,TEORÍA Y PRÁCTICA DE LA COMUNICACIÓN,1
6,1,20191,14060239,2013  ,E131104 ,ESTRATEGIAS DIDÁCTICAS PARA LA ATENCIÓN INTEGRAL DEL NIÑO,2
6,1,20191,14060239,2013  ,E131112 ,DRAMATIZACIÓN Y TÍTERES,1
6,1,20191,14060239,2013  ,E131114 ,DIDÁCTICA PARA EL DESARROLLO DE LAS HABILIDADES DE LECTO-ESCRITURA,1
6,1,20191,11060115,2013  ,E130718 ,PRÁCTICA PROFESIONAL: ADMINISTRACIÓN,1
6,1,20191,11060115,2013  ,E130720 ,LITERATURA LATINOAMERICANA,3
6,1,20191,11060115,2013  ,E130729 ,PRÁCTICA PROFESIONAL IV (LENGUAJE II),1
6,1,20191,11060115,2013  ,E130734 ,LITERATURA LATINOAMERICANA,2
6,1,20191,16060156,2013  ,E130034 ,TALLER DE TESIS I,1
6,1,20191,16060156,2013  ,E130318 ,DIDÁCTICA DE LA HISTORIA Y LAS CIENCIAS SOCIALES II,1
6,1,20191,15060038,2013  ,E130001 ,COMUNICACIÓN ORAL Y ESCRITA,1
6,1,20191,15060118,2013  ,E130029 ,METODOLOGÍA DE LA INVESTIGACIÓN CIENTÍFICA EN EDUCACIÓN,1
6,1,20191,15060038,2013  ,E131109 ,DIDÁCTICA PARA EL DESARROLLO DE LA EXPRESIÓN GRÁFICO-PLÁSTICO,2
6,1,20191,15060118,2013  ,E131112 ,DRAMATIZACIÓN Y TÍTERES,2
6,1,20191,15060118,2013  ,E131114 ,DIDÁCTICA PARA EL DESARROLLO DE LAS HABILIDADES DE LECTO-ESCRITURA,1
6,1,20191,15060038,2013  ,E131113 ,ORGANIZACIÓN DE LOS SECTORES Y MATERIAL EDUCATIVO,2
6,1,20191,15060118,2013  ,E1311E02,DESARROLLO DE LA CREATIVIDAD INFANTIL,1
6,1,20191,13060185,2013  ,E130030 ,ESTADÍSTICA APLICADA A LA EDUCACIÓN,1
6,1,20191,13060185,2013  ,E130031 ,PRÁCTICA PROFESIONAL II,1
6,1,20191,13060185,2013  ,E130032 ,FILOSOFÍA DE LA EDUCACIÓN,3
6,1,20191,13060185,2013  ,E130035 ,EVALUACIÓN EDUCACIONAL,3
6,1,20191,13060185,2013  ,E130036 ,PROYECTOS EDUCATIVOS Y DESARROLLO SUSTENTABLE,1
6,1,20191,13060185,2013  ,E130038 ,TALLER DE EVALUACIÓN DEL APRENDIZAJE,1
6,1,20191,13060185,2013  ,E130039 ,MULTIMEDIOS Y EDUCACIÓN,1
6,1,20191,13060185,2013  ,E130045 ,PRÁCTICA PRE-PROFESIONAL II,1
6,1,20191,13060185,2013  ,E131111 ,DESARROLLO DEL PENSAMIENTO LÓGICO MATEMÁTICO EN EL NIÑO,1
6,1,20191,13060185,2013  ,E130028 ,EPISTEMOLOGÍA,2
6,1,20191,13060185,2013  ,E131112 ,DRAMATIZACIÓN Y TÍTERES,1
6,1,20191,13060185,2013  ,E131113 ,ORGANIZACIÓN DE LOS SECTORES Y MATERIAL EDUCATIVO,1
6,1,20191,13060185,2013  ,E131114 ,DIDÁCTICA PARA EL DESARROLLO DE LAS HABILIDADES DE LECTO-ESCRITURA,2
6,1,20191,13060185,2013  ,E131120 ,LITERATURA INFANTIL,1
